age,code,company,gender,job,name
53岁,600021,上海电力股份有限公司,男,董事,王浩
44岁,600021,上海电力股份有限公司,男,董事,徐骥
47岁,600021,上海电力股份有限公司,男,董事,郭志刚
53岁,600021,上海电力股份有限公司,女,独立董事,唐忆文
68岁,600021,上海电力股份有限公司,男,独立董事,芮明杰
61岁,600021,上海电力股份有限公司,男,独立董事,岳克胜
46岁,600039,四川路桥建设集团股份有限公司,男,职工监事,刘胜军
49岁,600039,四川路桥建设集团股份有限公司,4,总经理,陈良春
45岁,600039,四川路桥建设集团股份有限公司,4,"董事会秘书,副总经理",王雪岭
58岁,600039,四川路桥建设集团股份有限公司,男,副总经理,冯强林
58岁,600039,四川路桥建设集团股份有限公司,男,副总经理,刘德永
56岁,600039,四川路桥建设集团股份有限公司,男,副总经理,王传福
53岁,600039,四川路桥建设集团股份有限公司,男,副总经理,龙勇
55岁,600031,三一重工股份有限公司,男,副总裁,孙新良
52岁,600018,上海国际港务(集团)股份有限公司,男,"副董事长,董事",王秀峰
54岁,600018,上海国际港务(集团)股份有限公司,男,董事,严俊
51岁,600018,上海国际港务(集团)股份有限公司,女,职工董事,庄晓晴
58岁,600018,上海国际港务(集团)股份有限公司,男,董事,张乙明
50岁,600018,上海国际港务(集团)股份有限公司,男,董事,王海民
58岁,600018,上海国际港务(集团)股份有限公司,男,独立董事,曲林迟
65岁,600018,上海国际港务(集团)股份有限公司,男,独立董事,邵瑞庆
52岁,600017,日照港股份有限公司,男,董事,高健
53岁,600017,日照港股份有限公司,男,董事,吕海鹏
52岁,600017,日照港股份有限公司,男,董事,李永进
56岁,600017,日照港股份有限公司,男,董事,谭恩荣
54岁,600017,日照港股份有限公司,男,董事,崔亮
41岁,600017,日照港股份有限公司,男,董事,毕涛
64岁,600017,日照港股份有限公司,男,独立董事,真虹
47岁,600017,日照港股份有限公司,女,独立董事,赵晶
55岁,600017,日照港股份有限公司,男,独立董事,李旭修
45岁,600020,河南中原高速公路股份有限公司,男,"副董事长,董事",王铁军
58岁,600020,河南中原高速公路股份有限公司,男,董事,郭本锋
51岁,600020,河南中原高速公路股份有限公司,男,董事,冯可
47岁,600020,河南中原高速公路股份有限公司,男,董事,陈伟
45岁,600020,河南中原高速公路股份有限公司,男,董事,孟杰
59岁,600020,河南中原高速公路股份有限公司,男,董事,王辉
66岁,600020,河南中原高速公路股份有限公司,男,独立董事,宋公利
52岁,600020,河南中原高速公路股份有限公司,男,独立董事,康卓
58岁,600020,河南中原高速公路股份有限公司,男,独立董事,马书龙
66岁,600025,华能澜沧江水电股份有限公司,男,独立董事,刘会疆
69岁,600025,华能澜沧江水电股份有限公司,男,独立董事,杨先明
56岁,600025,华能澜沧江水电股份有限公司,男,独立董事,张启智
54岁,600025,华能澜沧江水电股份有限公司,男,监事会主席,夏爱东
45岁,600025,华能澜沧江水电股份有限公司,男,监事,王斌
46岁,600025,华能澜沧江水电股份有限公司,女,监事,康春丽
53岁,600025,华能澜沧江水电股份有限公司,男,职工监事,冯卫
55岁,600025,华能澜沧江水电股份有限公司,男,职工监事,石青
52岁,600025,华能澜沧江水电股份有限公司,男,总经理,孙卫
54岁,600025,华能澜沧江水电股份有限公司,男,"董事会秘书,总会计师,总法律顾问",邓炳超
57岁,600022,山东钢铁股份有限公司,男,董事会秘书,金立山
56岁,600022,山东钢铁股份有限公司,男,"副总经理,财务负责人",尉可超
53岁,600022,山东钢铁股份有限公司,男,副总经理,张润生
52岁,600022,山东钢铁股份有限公司,男,副总经理,周铭
60岁,600029,中国南方航空股份有限公司,男,副总经理,章正荣
61岁,600029,中国南方航空股份有限公司,男,副总经理,王志学
51岁,600029,中国南方航空股份有限公司,男,副总经理,罗来君
49岁,600029,中国南方航空股份有限公司,女,副总经理,吴颖湘
55岁,600029,中国南方航空股份有限公司,男,总法律顾问,陈威华
50岁,600029,中国南方航空股份有限公司,男,总工程师,吴榕新
54岁,600019,宝山钢铁股份有限公司,男,"董事长,董事",邹继新
57岁,600756,浪潮软件股份有限公司,男,"董事长,董事",王柏华
54岁,600756,浪潮软件股份有限公司,男,"副董事长,董事",张革
56岁,600790,浙江中国轻纺城集团股份有限公司,男,"董事长,董事",潘建华
36岁,600790,浙江中国轻纺城集团股份有限公司,女,"副董事长,董事",高菲
60岁,600016,中国民生银行股份有限公司,男,"董事长,执行董事",高迎欣
57岁,600015,华夏银行股份有限公司,男,"董事长,董事",李民吉
57岁,600026,中远海运能源运输股份有限公司,男,职工监事,徐一飞
52岁,600026,中远海运能源运输股份有限公司,男,总经理,朱迈进
37岁,600026,中远海运能源运输股份有限公司,女,董事会秘书,倪艺丹
49岁,600026,中远海运能源运输股份有限公司,女,"副总经理,总法律顾问",李倬琼
55岁,600026,中远海运能源运输股份有限公司,男,副总经理,罗宇明
58岁,600026,中远海运能源运输股份有限公司,男,副总经理,俞伯正
54岁,600026,中远海运能源运输股份有限公司,男,副总经理,秦炯
60岁,600026,中远海运能源运输股份有限公司,男,副总经理,赵金文
45岁,600026,中远海运能源运输股份有限公司,男,财务负责人,田超
50岁,600021,上海电力股份有限公司,男,独立董事,潘斌
48岁,600021,上海电力股份有限公司,男,独立董事,郭永清
70岁,600021,上海电力股份有限公司,女,独立董事,顾瑜芳
47岁,600021,上海电力股份有限公司,男,监事会主席,寿如锋
53岁,600021,上海电力股份有限公司,男,监事,邱林
53岁,600021,上海电力股份有限公司,女,监事,陈维敏
47岁,600039,四川路桥建设集团股份有限公司,男,副总经理,张建明
65岁,600018,上海国际港务(集团)股份有限公司,男,独立董事,张建卫
46岁,600018,上海国际港务(集团)股份有限公司,男,独立董事,刘少轩
60岁,600018,上海国际港务(集团)股份有限公司,男,监事会主席,陈皓
60岁,600018,上海国际港务(集团)股份有限公司,男,监事,唐士芳
55岁,600018,上海国际港务(集团)股份有限公司,男,监事,孙力干
54岁,600018,上海国际港务(集团)股份有限公司,男,职工监事,刘刚
45岁,600018,上海国际港务(集团)股份有限公司,男,职工监事,杨海丰
59岁,600017,日照港股份有限公司,男,独立董事,汪平
55岁,600017,日照港股份有限公司,男,监事会主席,锁旭升
53岁,600017,日照港股份有限公司,男,监事,王来星
50岁,600017,日照港股份有限公司,女,监事,曹秀玲
49岁,600017,日照港股份有限公司,男,监事,李怀任
51岁,600017,日照港股份有限公司,男,职工监事,吕佐武
55岁,600017,日照港股份有限公司,男,职工监事,张春生
52岁,600017,日照港股份有限公司,男,总经理,高健
51岁,600017,日照港股份有限公司,女,"董事会秘书,副总经理",韦学勤
58岁,600020,河南中原高速公路股份有限公司,男,独立董事,李华杰
52岁,600020,河南中原高速公路股份有限公司,男,监事会主席,王远征
59岁,600020,河南中原高速公路股份有限公司,男,监事,王洛生
26岁,600020,河南中原高速公路股份有限公司,女,监事,段瑜
47岁,600020,河南中原高速公路股份有限公司,男,职工监事,伏云峰
53岁,600020,河南中原高速公路股份有限公司,女,职工监事,高建英
45岁,600020,河南中原高速公路股份有限公司,男,总经理,王铁军
45岁,600020,河南中原高速公路股份有限公司,女,董事会秘书,杨亚子
58岁,600020,河南中原高速公路股份有限公司,男,副总经理,郭本锋
55岁,600025,华能澜沧江水电股份有限公司,男,副总经理,王子伟
57岁,600025,华能澜沧江水电股份有限公司,男,副总经理,周建
56岁,600025,华能澜沧江水电股份有限公司,男,副总经理,张洪涛
52岁,600025,华能澜沧江水电股份有限公司,男,副总经理,鲁俊兵
55岁,600025,华能澜沧江水电股份有限公司,男,总工程师,周华
50岁,600789,山东鲁抗医药股份有限公司,男,"董事长,董事",彭欣
49岁,600815,厦门厦工机械股份有限公司,男,"董事长,董事",曾挺毅
58岁,600029,中国南方航空股份有限公司,男,培训总监,李韶彬
60岁,600029,中国南方航空股份有限公司,男,总飞行师,罗明毫
59岁,600029,中国南方航空股份有限公司,男,运行总监,朱海龙
60岁,600029,中国南方航空股份有限公司,男,安全总监,冯华南
58岁,600019,宝山钢铁股份有限公司,男,董事,盛更红
50岁,600019,宝山钢铁股份有限公司,男,董事,侯安贵
53岁,600019,宝山钢铁股份有限公司,男,董事,周学东
59岁,600019,宝山钢铁股份有限公司,男,董事,罗建川
54岁,600756,浪潮软件股份有限公司,男,董事,赵绍祥
41岁,600756,浪潮软件股份有限公司,男,董事,王冰
46岁,600756,浪潮软件股份有限公司,男,独立董事,辛立国
46岁,600756,浪潮软件股份有限公司,男,独立董事,王守海
45岁,600756,浪潮软件股份有限公司,男,监事会主席,赵新
51岁,600756,浪潮软件股份有限公司,男,监事,王春生
45岁,600756,浪潮软件股份有限公司,女,职工监事,刘燕
48岁,600790,浙江中国轻纺城集团股份有限公司,女,"副董事长,董事",范慧川
52岁,600790,浙江中国轻纺城集团股份有限公司,男,董事,王海明
48岁,600790,浙江中国轻纺城集团股份有限公司,男,董事,虞伟强
50岁,600790,浙江中国轻纺城集团股份有限公司,男,董事,何明
69岁,600790,浙江中国轻纺城集团股份有限公司,女,独立董事,程惠芳
50岁,600790,浙江中国轻纺城集团股份有限公司,男,独立董事,章勇坚
57岁,600790,浙江中国轻纺城集团股份有限公司,男,独立董事,楼东平
50岁,600790,浙江中国轻纺城集团股份有限公司,男,监事会主席,陈雄健
58岁,600790,浙江中国轻纺城集团股份有限公司,男,监事,虞建妙
70岁,600016,中国民生银行股份有限公司,男,"副董事长,非执行董事",刘永好
71岁,600016,中国民生银行股份有限公司,男,"副董事长,非执行董事",卢志强
68岁,600016,中国民生银行股份有限公司,男,"副董事长,非执行董事",张宏伟
58岁,600016,中国民生银行股份有限公司,男,"副董事长,执行董事",郑万春
59岁,600016,中国民生银行股份有限公司,男,执行董事,袁桂军
53岁,600015,华夏银行股份有限公司,男,"副董事长,董事",王洪军
58岁,600015,华夏银行股份有限公司,女,"副董事长,非执行董事",朱敏
57岁,600015,华夏银行股份有限公司,男,董事,宋继清
59岁,600015,华夏银行股份有限公司,男,董事,王一平
52岁,600015,华夏银行股份有限公司,男,董事,关文杰
53岁,600015,华夏银行股份有限公司,女,董事,马晓燕
55岁,600015,华夏银行股份有限公司,男,董事,邹立宾
59岁,600015,华夏银行股份有限公司,男,非执行董事,曾北川
57岁,600015,华夏银行股份有限公司,男,非执行董事,关继发
38岁,600021,上海电力股份有限公司,男,监事,张超
51岁,600021,上海电力股份有限公司,男,职工监事,唐兵
59岁,600021,上海电力股份有限公司,男,职工监事,余海燕
58岁,600021,上海电力股份有限公司,男,总经理,魏居亮
59岁,600021,上海电力股份有限公司,男,"董事会秘书,副总经理",夏梅兴
51岁,600021,上海电力股份有限公司,男,"副总经理,总会计师",陈文灏
54岁,600021,上海电力股份有限公司,男,副总经理,黄晨
60岁,600039,四川路桥建设集团股份有限公司,男,财务总监,李继东
51岁,600039,四川路桥建设集团股份有限公司,男,总工程师,卢伟
54岁,600018,上海国际港务(集团)股份有限公司,男,总裁,严俊
54岁,600018,上海国际港务(集团)股份有限公司,男,"董事会秘书,副总裁",丁向明
59岁,600018,上海国际港务(集团)股份有限公司,男,副总裁,方怀瑾
45岁,600018,上海国际港务(集团)股份有限公司,男,副总裁,张欣
56岁,600018,上海国际港务(集团)股份有限公司,男,副总裁,王海建
